input_decimal,input_hex,fpga_result_hex,latency_seconds,latency_ms
50221,0xC42D,0xE013,0.007981,7.981
50222,0xC42E,0xE014,0.008003,8.003
50223,0xC42F,0xE014,0.007982,7.982
50224,0xC430,0xE015,0.007970,7.970
50225,0xC431,0xE015,0.007964,7.964
50226,0xC432,0xE016,0.007980,7.980
50227,0xC433,0xE017,0.007988,7.988
50228,0xC434,0xE017,0.008001,8.001
50229,0xC435,0xE018,0.007908,7.908
50230,0xC436,0xE018,0.008011,8.011
50231,0xC437,0xE019,0.007807,7.807
50232,0xC438,0xE019,0.007204,7.204
50233,0xC439,0xE01A,0.007970,7.970
50234,0xC43A,0xE01B,0.007954,7.954
50235,0xC43B,0xE01B,0.007854,7.854
50236,0xC43C,0xE01C,0.007138,7.138
50237,0xC43D,0xE01C,0.007988,7.988
50238,0xC43E,0xE01D,0.007982,7.982
50239,0xC43F,0xE01D,0.007993,7.993
50240,0xC440,0xE01E,0.007994,7.994
50241,0xC441,0xE01F,0.007991,7.991
50242,0xC442,0xE01F,0.007990,7.990
50243,0xC443,0xE020,0.007784,7.784
50244,0xC444,0xE020,0.007187,7.187
50245,0xC445,0xE021,0.007909,7.909
50246,0xC446,0xE021,0.008038,8.038
50247,0xC447,0xE022,0.007966,7.966
50248,0xC448,0xE022,0.008008,8.008
50249,0xC449,0xE023,0.007801,7.801
50250,0xC44A,0xE024,0.007198,7.198
50251,0xC44B,0xE024,0.007968,7.968
50252,0xC44C,0xE025,0.008149,8.149
50253,0xC44D,0xE025,0.007632,7.632
50254,0xC44E,0xE026,0.007245,7.245
50255,0xC44F,0xE026,0.007978,7.978
50256,0xC450,0xE027,0.008146,8.146
50257,0xC451,0xE028,0.007727,7.727
50258,0xC452,0xE028,0.008030,8.030
50259,0xC453,0xE029,0.007779,7.779
50260,0xC454,0xE029,0.007147,7.147
50261,0xC455,0xE02A,0.007907,7.907
50262,0xC456,0xE02A,0.008107,8.107
50263,0xC457,0xE02B,0.007778,7.778
50264,0xC458,0xE02C,0.007229,7.229
50265,0xC459,0xE02C,0.008013,8.013
50266,0xC45A,0xE02D,0.007958,7.958
50267,0xC45B,0xE02D,0.007879,7.879
50268,0xC45C,0xE02E,0.008004,8.004
50269,0xC45D,0xE02E,0.007959,7.959
50270,0xC45E,0xE02F,0.007988,7.988
50271,0xC45F,0xE030,0.007876,7.876
50272,0xC460,0xE030,0.007161,7.161
50273,0xC461,0xE031,0.007776,7.776
50274,0xC462,0xE031,0.007179,7.179
50275,0xC463,0xE032,0.007970,7.970
50276,0xC464,0xE032,0.007832,7.832
50277,0xC465,0xE033,0.007259,7.259
50278,0xC466,0xE034,0.007893,7.893
50279,0xC467,0xE034,0.007984,7.984
50280,0xC468,0xE035,0.007971,7.971
50281,0xC469,0xE035,0.007973,7.973
50282,0xC46A,0xE036,0.008004,8.004
50283,0xC46B,0xE036,0.007990,7.990
50284,0xC46C,0xE037,0.007984,7.984
50285,0xC46D,0xE038,0.007942,7.942
50286,0xC46E,0xE038,0.007967,7.967
50287,0xC46F,0xE039,0.008016,8.016
50288,0xC470,0xE039,0.008005,8.005
50289,0xC471,0xE03A,0.007983,7.983
50290,0xC472,0xE03A,0.007977,7.977
50291,0xC473,0xE03B,0.007805,7.805
50292,0xC474,0xE03C,0.007258,7.258
50293,0xC475,0xE03C,0.007892,7.892
50294,0xC476,0xE03D,0.007976,7.976
50295,0xC477,0xE03D,0.007901,7.901
50296,0xC478,0xE03E,0.008053,8.053
50297,0xC479,0xE03E,0.008026,8.026
50298,0xC47A,0xE03F,0.007989,7.989
50299,0xC47B,0xE040,0.007778,7.778
50300,0xC47C,0xE040,0.007226,7.226
50301,0xC47D,0xE041,0.007753,7.753
50302,0xC47E,0xE041,0.007174,7.174
50303,0xC47F,0xE042,0.007963,7.963
50304,0xC480,0xE042,0.008010,8.010
50305,0xC481,0xE043,0.007986,7.986
50306,0xC482,0xE044,0.007990,7.990
50307,0xC483,0xE044,0.007995,7.995
50308,0xC484,0xE045,0.007983,7.983
50309,0xC485,0xE045,0.007977,7.977
50310,0xC486,0xE046,0.007984,7.984
50311,0xC487,0xE046,0.007933,7.933
50312,0xC488,0xE047,0.008109,8.109
50313,0xC489,0xE048,0.007711,7.711
50314,0xC48A,0xE048,0.007262,7.262
50315,0xC48B,0xE049,0.007867,7.867
50316,0xC48C,0xE049,0.008140,8.140
50317,0xC48D,0xE04A,0.007685,7.685
50318,0xC48E,0xE04A,0.007170,7.170
50319,0xC48F,0xE04B,0.008135,8.135
50320,0xC490,0xE04C,0.007989,7.989
50321,0xC491,0xE04C,0.007925,7.925
50322,0xC492,0xE04D,0.007955,7.955
50323,0xC493,0xE04D,0.007759,7.759
50324,0xC494,0xE04E,0.007401,7.401
50325,0xC495,0xE04E,0.007960,7.960
50326,0xC496,0xE04F,0.007787,7.787
50327,0xC497,0xE050,0.007830,7.830
50328,0xC498,0xE050,0.007146,7.146
50329,0xC499,0xE051,0.007971,7.971
50330,0xC49A,0xE051,0.008005,8.005
50331,0xC49B,0xE052,0.008003,8.003
50332,0xC49C,0xE052,0.008000,8.000
50333,0xC49D,0xE053,0.008008,8.008
50334,0xC49E,0xE054,0.008003,8.003
50335,0xC49F,0xE054,0.007760,7.760
50336,0xC4A0,0xE055,0.007118,7.118
50337,0xC4A1,0xE055,0.007961,7.961
50338,0xC4A2,0xE056,0.008269,8.269
50339,0xC4A3,0xE056,0.007755,7.755
50340,0xC4A4,0xE057,0.007988,7.988
50341,0xC4A5,0xE058,0.007981,7.981
50342,0xC4A6,0xE058,0.007981,7.981
50343,0xC4A7,0xE059,0.007997,7.997
50344,0xC4A8,0xE059,0.007973,7.973
50345,0xC4A9,0xE05A,0.007988,7.988
50346,0xC4AA,0xE05A,0.007857,7.857
50347,0xC4AB,0xE05B,0.008112,8.112
50348,0xC4AC,0xE05C,0.007971,7.971
50349,0xC4AD,0xE05C,0.007958,7.958
50350,0xC4AE,0xE05D,0.007845,7.845
50351,0xC4AF,0xE05D,0.007180,7.180
50352,0xC4B0,0xE05E,0.007943,7.943
50353,0xC4B1,0xE05E,0.008000,8.000
50354,0xC4B2,0xE05F,0.007856,7.856
50355,0xC4B3,0xE060,0.007123,7.123
50356,0xC4B4,0xE060,0.007818,7.818
50357,0xC4B5,0xE061,0.007201,7.201
50358,0xC4B6,0xE061,0.007773,7.773
50359,0xC4B7,0xE062,0.007182,7.182
50360,0xC4B8,0xE062,0.007922,7.922
50361,0xC4B9,0xE063,0.008022,8.022
50362,0xC4BA,0xE064,0.007812,7.812
50363,0xC4BB,0xE064,0.007218,7.218
50364,0xC4BC,0xE065,0.007943,7.943
50365,0xC4BD,0xE065,0.008002,8.002
50366,0xC4BE,0xE066,0.007837,7.837
50367,0xC4BF,0xE066,0.007179,7.179
50368,0xC4C0,0xE067,0.007888,7.888
50369,0xC4C1,0xE068,0.007964,7.964
50370,0xC4C2,0xE068,0.008010,8.010
50371,0xC4C3,0xE069,0.008018,8.018
50372,0xC4C4,0xE069,0.007786,7.786
50373,0xC4C5,0xE06A,0.007176,7.176
50374,0xC4C6,0xE06A,0.007965,7.965
50375,0xC4C7,0xE06B,0.007866,7.866
50376,0xC4C8,0xE06C,0.007078,7.078
50377,0xC4C9,0xE06C,0.008031,8.031
50378,0xC4CA,0xE06D,0.007982,7.982
50379,0xC4CB,0xE06D,0.007841,7.841
50380,0xC4CC,0xE06E,0.008078,8.078
50381,0xC4CD,0xE06E,0.008036,8.036
50382,0xC4CE,0xE06F,0.007974,7.974
50383,0xC4CF,0xE070,0.008040,8.040
50384,0xC4D0,0xE070,0.007774,7.774
50385,0xC4D1,0xE071,0.007064,7.064
50386,0xC4D2,0xE071,0.007931,7.931
50387,0xC4D3,0xE072,0.008136,8.136
50388,0xC4D4,0xE072,0.008024,8.024
50389,0xC4D5,0xE073,0.007754,7.754
50390,0xC4D6,0xE074,0.007268,7.268
50391,0xC4D7,0xE074,0.007693,7.693
50392,0xC4D8,0xE075,0.007028,7.028
50393,0xC4D9,0xE075,0.008052,8.052
50394,0xC4DA,0xE076,0.008010,8.010
50395,0xC4DB,0xE076,0.008013,8.013
50396,0xC4DC,0xE077,0.007993,7.993
50397,0xC4DD,0xE078,0.008146,8.146
50398,0xC4DE,0xE078,0.007666,7.666
50399,0xC4DF,0xE079,0.007014,7.014
50400,0xC4E0,0xE079,0.007173,7.173
50401,0xC4E1,0xE07A,0.007774,7.774
50402,0xC4E2,0xE07A,0.007082,7.082
50403,0xC4E3,0xE07B,0.007903,7.903
50404,0xC4E4,0xE07B,0.007056,7.056
50405,0xC4E5,0xE07C,0.007909,7.909
50406,0xC4E6,0xE07D,0.007183,7.183
50407,0xC4E7,0xE07D,0.007787,7.787
50408,0xC4E8,0xE07E,0.007099,7.099
50409,0xC4E9,0xE07E,0.007902,7.902
50410,0xC4EA,0xE07F,0.007140,7.140
50411,0xC4EB,0xE07F,0.007913,7.913
50412,0xC4EC,0xE080,0.007882,7.882
50413,0xC4ED,0xE081,0.007061,7.061
50414,0xC4EE,0xE081,0.007904,7.904
50415,0xC4EF,0xE082,0.007053,7.053
50416,0xC4F0,0xE082,0.007918,7.918
50417,0xC4F1,0xE083,0.007196,7.196
50418,0xC4F2,0xE083,0.007770,7.770
50419,0xC4F3,0xE084,0.007029,7.029
50420,0xC4F4,0xE085,0.007113,7.113
50421,0xC4F5,0xE085,0.007972,7.972
50422,0xC4F6,0xE086,0.007974,7.974
50423,0xC4F7,0xE086,0.007967,7.967
50424,0xC4F8,0xE087,0.007886,7.886
50425,0xC4F9,0xE087,0.007212,7.212
50426,0xC4FA,0xE088,0.007889,7.889
50427,0xC4FB,0xE089,0.007993,7.993
50428,0xC4FC,0xE089,0.007861,7.861
50429,0xC4FD,0xE08A,0.007205,7.205
50430,0xC4FE,0xE08A,0.007883,7.883
50431,0xC4FF,0xE08B,0.007989,7.989
50432,0xC500,0xE08B,0.007981,7.981
50433,0xC501,0xE08C,0.007999,7.999
50434,0xC502,0xE08D,0.007989,7.989
50435,0xC503,0xE08D,0.007989,7.989
50436,0xC504,0xE08E,0.007978,7.978
50437,0xC505,0xE08E,0.007992,7.992
50438,0xC506,0xE08F,0.007983,7.983
50439,0xC507,0xE08F,0.007990,7.990
50440,0xC508,0xE090,0.007845,7.845
50441,0xC509,0xE091,0.007135,7.135
50442,0xC50A,0xE091,0.007855,7.855
50443,0xC50B,0xE092,0.007004,7.004
50444,0xC50C,0xE092,0.007165,7.165
50445,0xC50D,0xE093,0.007875,7.875
50446,0xC50E,0xE093,0.008014,8.014
50447,0xC50F,0xE094,0.008022,8.022
50448,0xC510,0xE095,0.007979,7.979
50449,0xC511,0xE095,0.007978,7.978
50450,0xC512,0xE096,0.007948,7.948
50451,0xC513,0xE096,0.008035,8.035
50452,0xC514,0xE097,0.007997,7.997
50453,0xC515,0xE097,0.008000,8.000
50454,0xC516,0xE098,0.007901,7.901
50455,0xC517,0xE099,0.008057,8.057
50456,0xC518,0xE099,0.007818,7.818
50457,0xC519,0xE09A,0.007221,7.221
50458,0xC51A,0xE09A,0.008035,8.035
50459,0xC51B,0xE09B,0.007936,7.936
50460,0xC51C,0xE09B,0.007877,7.877
50461,0xC51D,0xE09C,0.007995,7.995
50462,0xC51E,0xE09D,0.007843,7.843
50463,0xC51F,0xE09D,0.007254,7.254
50464,0xC520,0xE09E,0.007850,7.850
50465,0xC521,0xE09E,0.008029,8.029
50466,0xC522,0xE09F,0.007800,7.800
50467,0xC523,0xE09F,0.007177,7.177
50468,0xC524,0xE0A0,0.008014,8.014
50469,0xC525,0xE0A1,0.007893,7.893
50470,0xC526,0xE0A1,0.007940,7.940
50471,0xC527,0xE0A2,0.008048,8.048
50472,0xC528,0xE0A2,0.007846,7.846
50473,0xC529,0xE0A3,0.007143,7.143
50474,0xC52A,0xE0A3,0.007987,7.987
50475,0xC52B,0xE0A4,0.007981,7.981
50476,0xC52C,0xE0A5,0.007977,7.977
50477,0xC52D,0xE0A5,0.007999,7.999
50478,0xC52E,0xE0A6,0.007854,7.854
50479,0xC52F,0xE0A6,0.007213,7.213
50480,0xC530,0xE0A7,0.007905,7.905
50481,0xC531,0xE0A7,0.007979,7.979
50482,0xC532,0xE0A8,0.007891,7.891
50483,0xC533,0xE0A9,0.008086,8.086
50484,0xC534,0xE0A9,0.007840,7.840
50485,0xC535,0xE0AA,0.007115,7.115
50486,0xC536,0xE0AA,0.007957,7.957
50487,0xC537,0xE0AB,0.008005,8.005
50488,0xC538,0xE0AB,0.007987,7.987
50489,0xC539,0xE0AC,0.007988,7.988
50490,0xC53A,0xE0AD,0.007985,7.985
50491,0xC53B,0xE0AD,0.007994,7.994
50492,0xC53C,0xE0AE,0.007988,7.988
50493,0xC53D,0xE0AE,0.007932,7.932
50494,0xC53E,0xE0AF,0.007829,7.829
50495,0xC53F,0xE0AF,0.007152,7.152
50496,0xC540,0xE0B0,0.007957,7.957
50497,0xC541,0xE0B0,0.007982,7.982
50498,0xC542,0xE0B1,0.007993,7.993
50499,0xC543,0xE0B2,0.007986,7.986
50500,0xC544,0xE0B2,0.007974,7.974
50501,0xC545,0xE0B3,0.007989,7.989
50502,0xC546,0xE0B3,0.007986,7.986
50503,0xC547,0xE0B4,0.007985,7.985
50504,0xC548,0xE0B4,0.007993,7.993
50505,0xC549,0xE0B5,0.007986,7.986
50506,0xC54A,0xE0B6,0.007978,7.978
50507,0xC54B,0xE0B6,0.007998,7.998
50508,0xC54C,0xE0B7,0.007894,7.894
50509,0xC54D,0xE0B7,0.007217,7.217
50510,0xC54E,0xE0B8,0.007856,7.856
50511,0xC54F,0xE0B8,0.007995,7.995
50512,0xC550,0xE0B9,0.007967,7.967
50513,0xC551,0xE0BA,0.007981,7.981
50514,0xC552,0xE0BA,0.007839,7.839
50515,0xC553,0xE0BB,0.007159,7.159
50516,0xC554,0xE0BB,0.007998,7.998
50517,0xC555,0xE0BC,0.007984,7.984
50518,0xC556,0xE0BC,0.007996,7.996
50519,0xC557,0xE0BD,0.008020,8.020
50520,0xC558,0xE0BE,0.007762,7.762
50521,0xC559,0xE0BE,0.007216,7.216
50522,0xC55A,0xE0BF,0.008073,8.073
50523,0xC55B,0xE0BF,0.007999,7.999
50524,0xC55C,0xE0C0,0.007814,7.814
50525,0xC55D,0xE0C0,0.008082,8.082
50526,0xC55E,0xE0C1,0.007902,7.902
50527,0xC55F,0xE0C2,0.008080,8.080
50528,0xC560,0xE0C2,0.007756,7.756
50529,0xC561,0xE0C3,0.007446,7.446
50530,0xC562,0xE0C3,0.007514,7.514
50531,0xC563,0xE0C4,0.007279,7.279
50532,0xC564,0xE0C4,0.007843,7.843
50533,0xC565,0xE0C5,0.007847,7.847
50534,0xC566,0xE0C6,0.007422,7.422
50535,0xC567,0xE0C6,0.007718,7.718
50536,0xC568,0xE0C7,0.008012,8.012
50537,0xC569,0xE0C7,0.008003,8.003
50538,0xC56A,0xE0C8,0.007866,7.866
50539,0xC56B,0xE0C8,0.007989,7.989
50540,0xC56C,0xE0C9,0.007910,7.910
50541,0xC56D,0xE0CA,0.008124,8.124
50542,0xC56E,0xE0CA,0.007776,7.776
50543,0xC56F,0xE0CB,0.007191,7.191
50544,0xC570,0xE0CB,0.007963,7.963
50545,0xC571,0xE0CC,0.007988,7.988
50546,0xC572,0xE0CC,0.007944,7.944
50547,0xC573,0xE0CD,0.008030,8.030
50548,0xC574,0xE0CE,0.007818,7.818
50549,0xC575,0xE0CE,0.007210,7.210
50550,0xC576,0xE0CF,0.007946,7.946
50551,0xC577,0xE0CF,0.008005,8.005
50552,0xC578,0xE0D0,0.007941,7.941
50553,0xC579,0xE0D0,0.008023,8.023
50554,0xC57A,0xE0D1,0.007786,7.786
50555,0xC57B,0xE0D2,0.007214,7.214
50556,0xC57C,0xE0D2,0.007853,7.853
50557,0xC57D,0xE0D3,0.008064,8.064
50558,0xC57E,0xE0D3,0.007809,7.809
50559,0xC57F,0xE0D4,0.007154,7.154
50560,0xC580,0xE0D4,0.007983,7.983
50561,0xC581,0xE0D5,0.007999,7.999
50562,0xC582,0xE0D6,0.007992,7.992
50563,0xC583,0xE0D6,0.007982,7.982
50564,0xC584,0xE0D7,0.007960,7.960
50565,0xC585,0xE0D7,0.007978,7.978
50566,0xC586,0xE0D8,0.008034,8.034
50567,0xC587,0xE0D8,0.008010,8.010
50568,0xC588,0xE0D9,0.007793,7.793
50569,0xC589,0xE0D9,0.007182,7.182
50570,0xC58A,0xE0DA,0.007970,7.970
50571,0xC58B,0xE0DB,0.007984,7.984
50572,0xC58C,0xE0DB,0.007874,7.874
50573,0xC58D,0xE0DC,0.008038,8.038
50574,0xC58E,0xE0DC,0.007854,7.854
50575,0xC58F,0xE0DD,0.007237,7.237
50576,0xC590,0xE0DD,0.007927,7.927
50577,0xC591,0xE0DE,0.007998,7.998
50578,0xC592,0xE0DF,0.007952,7.952
50579,0xC593,0xE0DF,0.008010,8.010
50580,0xC594,0xE0E0,0.007798,7.798
50581,0xC595,0xE0E0,0.007133,7.133
50582,0xC596,0xE0E1,0.008016,8.016
50583,0xC597,0xE0E1,0.008012,8.012
50584,0xC598,0xE0E2,0.007787,7.787
50585,0xC599,0xE0E3,0.007161,7.161
50586,0xC59A,0xE0E3,0.007955,7.955
50587,0xC59B,0xE0E4,0.007988,7.988
50588,0xC59C,0xE0E4,0.007857,7.857
50589,0xC59D,0xE0E5,0.007199,7.199
50590,0xC59E,0xE0E5,0.007942,7.942
50591,0xC59F,0xE0E6,0.007998,7.998
50592,0xC5A0,0xE0E7,0.008131,8.131
50593,0xC5A1,0xE0E7,0.007979,7.979
50594,0xC5A2,0xE0E8,0.007984,7.984
50595,0xC5A3,0xE0E8,0.007910,7.910
50596,0xC5A4,0xE0E9,0.007972,7.972
50597,0xC5A5,0xE0E9,0.007895,7.895
50598,0xC5A6,0xE0EA,0.007968,7.968
50599,0xC5A7,0xE0EB,0.007997,7.997
50600,0xC5A8,0xE0EB,0.008000,8.000
50601,0xC5A9,0xE0EC,0.008003,8.003
50602,0xC5AA,0xE0EC,0.008005,8.005
50603,0xC5AB,0xE0ED,0.008003,8.003
50604,0xC5AC,0xE0ED,0.008005,8.005
50605,0xC5AD,0xE0EE,0.007997,7.997
50606,0xC5AE,0xE0EF,0.007900,7.900
50607,0xC5AF,0xE0EF,0.007993,7.993
50608,0xC5B0,0xE0F0,0.007993,7.993
50609,0xC5B1,0xE0F0,0.007846,7.846
50610,0xC5B2,0xE0F1,0.007124,7.124
50611,0xC5B3,0xE0F1,0.008028,8.028
50612,0xC5B4,0xE0F2,0.007956,7.956
50613,0xC5B5,0xE0F3,0.007994,7.994
50614,0xC5B6,0xE0F3,0.007987,7.987
50615,0xC5B7,0xE0F4,0.007979,7.979
50616,0xC5B8,0xE0F4,0.007977,7.977
50617,0xC5B9,0xE0F5,0.007989,7.989
50618,0xC5BA,0xE0F5,0.007998,7.998
50619,0xC5BB,0xE0F6,0.007864,7.864
50620,0xC5BC,0xE0F7,0.007212,7.212
50621,0xC5BD,0xE0F7,0.007763,7.763
50622,0xC5BE,0xE0F8,0.007112,7.112
50623,0xC5BF,0xE0F8,0.007838,7.838
50624,0xC5C0,0xE0F9,0.007117,7.117
50625,0xC5C1,0xE0F9,0.007815,7.815
50626,0xC5C2,0xE0FA,0.007200,7.200
50627,0xC5C3,0xE0FA,0.007966,7.966
50628,0xC5C4,0xE0FB,0.007988,7.988
50629,0xC5C5,0xE0FC,0.007937,7.937
50630,0xC5C6,0xE0FC,0.008032,8.032
50631,0xC5C7,0xE0FD,0.007923,7.923
50632,0xC5C8,0xE0FD,0.008047,8.047
50633,0xC5C9,0xE0FE,0.007842,7.842
50634,0xC5CA,0xE0FE,0.007224,7.224
50635,0xC5CB,0xE0FF,0.007705,7.705
50636,0xC5CC,0xE100,0.007241,7.241
50637,0xC5CD,0xE100,0.007896,7.896
50638,0xC5CE,0xE101,0.007990,7.990
50639,0xC5CF,0xE101,0.007884,7.884
50640,0xC5D0,0xE102,0.007231,7.231
50641,0xC5D1,0xE102,0.007868,7.868
50642,0xC5D2,0xE103,0.007974,7.974
50643,0xC5D3,0xE104,0.008009,8.009
50644,0xC5D4,0xE104,0.007984,7.984
50645,0xC5D5,0xE105,0.007978,7.978
50646,0xC5D6,0xE105,0.007988,7.988
50647,0xC5D7,0xE106,0.007981,7.981
50648,0xC5D8,0xE106,0.008003,8.003
50649,0xC5D9,0xE107,0.008000,8.000
50650,0xC5DA,0xE108,0.007982,7.982
50651,0xC5DB,0xE108,0.007885,7.885
50652,0xC5DC,0xE109,0.008053,8.053
50653,0xC5DD,0xE109,0.007782,7.782
50654,0xC5DE,0xE10A,0.007253,7.253
50655,0xC5DF,0xE10A,0.007924,7.924
50656,0xC5E0,0xE10B,0.007955,7.955
50657,0xC5E1,0xE10C,0.008000,8.000
50658,0xC5E2,0xE10C,0.008129,8.129
50659,0xC5E3,0xE10D,0.007662,7.662
50660,0xC5E4,0xE10D,0.007038,7.038
50661,0xC5E5,0xE10E,0.008182,8.182
50662,0xC5E6,0xE10E,0.008015,8.015
50663,0xC5E7,0xE10F,0.007826,7.826
50664,0xC5E8,0xE110,0.007869,7.869
50665,0xC5E9,0xE110,0.007309,7.309
50666,0xC5EA,0xE111,0.008003,8.003
50667,0xC5EB,0xE111,0.007798,7.798
50668,0xC5EC,0xE112,0.007991,7.991
50669,0xC5ED,0xE112,0.007988,7.988
50670,0xC5EE,0xE113,0.008009,8.009
50671,0xC5EF,0xE114,0.007992,7.992
50672,0xC5F0,0xE114,0.008029,8.029
50673,0xC5F1,0xE115,0.007777,7.777
50674,0xC5F2,0xE115,0.007985,7.985
50675,0xC5F3,0xE116,0.007988,7.988
50676,0xC5F4,0xE116,0.007986,7.986
50677,0xC5F5,0xE117,0.007979,7.979
50678,0xC5F6,0xE117,0.008078,8.078
50679,0xC5F7,0xE118,0.007983,7.983
50680,0xC5F8,0xE119,0.007851,7.851
50681,0xC5F9,0xE119,0.007171,7.171
50682,0xC5FA,0xE11A,0.007957,7.957
50683,0xC5FB,0xE11A,0.007963,7.963
50684,0xC5FC,0xE11B,0.008014,8.014
50685,0xC5FD,0xE11B,0.007988,7.988
50686,0xC5FE,0xE11C,0.007987,7.987
50687,0xC5FF,0xE11D,0.007989,7.989
50688,0xC600,0xE11D,0.007840,7.840
50689,0xC601,0xE11E,0.007212,7.212
50690,0xC602,0xE11E,0.007940,7.940
50691,0xC603,0xE11F,0.007990,7.990
50692,0xC604,0xE11F,0.007982,7.982
50693,0xC605,0xE120,0.007974,7.974
50694,0xC606,0xE121,0.007980,7.980
50695,0xC607,0xE121,0.007992,7.992
50696,0xC608,0xE122,0.007974,7.974
50697,0xC609,0xE122,0.007956,7.956
50698,0xC60A,0xE123,0.007984,7.984
50699,0xC60B,0xE123,0.007984,7.984
50700,0xC60C,0xE124,0.008029,8.029
50701,0xC60D,0xE125,0.007968,7.968
50702,0xC60E,0xE125,0.007982,7.982
50703,0xC60F,0xE126,0.007992,7.992
50704,0xC610,0xE126,0.007983,7.983
50705,0xC611,0xE127,0.007983,7.983
50706,0xC612,0xE127,0.007977,7.977
50707,0xC613,0xE128,0.007988,7.988
50708,0xC614,0xE129,0.007885,7.885
50709,0xC615,0xE129,0.008510,8.510
50710,0xC616,0xE12A,0.007553,7.553
50711,0xC617,0xE12A,0.007946,7.946
50712,0xC618,0xE12B,0.008028,8.028
50713,0xC619,0xE12B,0.007993,7.993
50714,0xC61A,0xE12C,0.007991,7.991
50715,0xC61B,0xE12D,0.007990,7.990
50716,0xC61C,0xE12D,0.007987,7.987
50717,0xC61D,0xE12E,0.008013,8.013
50718,0xC61E,0xE12E,0.007945,7.945
50719,0xC61F,0xE12F,0.007985,7.985
50720,0xC620,0xE12F,0.007959,7.959
50721,0xC621,0xE130,0.008044,8.044
50722,0xC622,0xE130,0.007952,7.952
50723,0xC623,0xE131,0.008034,8.034
50724,0xC624,0xE132,0.007988,7.988
50725,0xC625,0xE132,0.007912,7.912
50726,0xC626,0xE133,0.008008,8.008
50727,0xC627,0xE133,0.007958,7.958
50728,0xC628,0xE134,0.008147,8.147
50729,0xC629,0xE134,0.007998,7.998
50730,0xC62A,0xE135,0.008001,8.001
50731,0xC62B,0xE136,0.007772,7.772
50732,0xC62C,0xE136,0.007995,7.995
50733,0xC62D,0xE137,0.007983,7.983
50734,0xC62E,0xE137,0.007989,7.989
50735,0xC62F,0xE138,0.008017,8.017
50736,0xC630,0xE138,0.007997,7.997
50737,0xC631,0xE139,0.007999,7.999
50738,0xC632,0xE13A,0.008008,8.008
50739,0xC633,0xE13A,0.007998,7.998
50740,0xC634,0xE13B,0.008003,8.003
50741,0xC635,0xE13B,0.007891,7.891
50742,0xC636,0xE13C,0.008250,8.250
50743,0xC637,0xE13C,0.007731,7.731
50744,0xC638,0xE13D,0.007991,7.991
50745,0xC639,0xE13E,0.007971,7.971
50746,0xC63A,0xE13E,0.007971,7.971
50747,0xC63B,0xE13F,0.007948,7.948
50748,0xC63C,0xE13F,0.007987,7.987
50749,0xC63D,0xE140,0.008005,8.005
50750,0xC63E,0xE140,0.007999,7.999
50751,0xC63F,0xE141,0.007802,7.802
50752,0xC640,0xE142,0.007231,7.231
50753,0xC641,0xE142,0.007925,7.925
50754,0xC642,0xE143,0.007996,7.996
50755,0xC643,0xE143,0.007801,7.801
50756,0xC644,0xE144,0.007191,7.191
50757,0xC645,0xE144,0.007995,7.995
50758,0xC646,0xE145,0.007968,7.968
50759,0xC647,0xE146,0.007977,7.977
50760,0xC648,0xE146,0.008010,8.010
50761,0xC649,0xE147,0.007792,7.792
50762,0xC64A,0xE147,0.007179,7.179
50763,0xC64B,0xE148,0.007918,7.918
50764,0xC64C,0xE148,0.007863,7.863
50765,0xC64D,0xE149,0.007194,7.194
50766,0xC64E,0xE149,0.007959,7.959
50767,0xC64F,0xE14A,0.007977,7.977
50768,0xC650,0xE14B,0.007985,7.985
50769,0xC651,0xE14B,0.007985,7.985
50770,0xC652,0xE14C,0.007991,7.991
50771,0xC653,0xE14C,0.007900,7.900
50772,0xC654,0xE14D,0.008080,8.080
50773,0xC655,0xE14D,0.007821,7.821
50774,0xC656,0xE14E,0.007009,7.009
50775,0xC657,0xE14F,0.007093,7.093
50776,0xC658,0xE14F,0.008033,8.033
50777,0xC659,0xE150,0.007986,7.986
50778,0xC65A,0xE150,0.007978,7.978
50779,0xC65B,0xE151,0.007984,7.984
50780,0xC65C,0xE151,0.007982,7.982
50781,0xC65D,0xE152,0.008009,8.009
50782,0xC65E,0xE153,0.008016,8.016
50783,0xC65F,0xE153,0.007980,7.980
50784,0xC660,0xE154,0.007982,7.982
50785,0xC661,0xE154,0.008004,8.004
50786,0xC662,0xE155,0.007802,7.802
50787,0xC663,0xE155,0.007251,7.251
50788,0xC664,0xE156,0.007981,7.981
50789,0xC665,0xE157,0.007970,7.970
50790,0xC666,0xE157,0.007881,7.881
50791,0xC667,0xE158,0.008014,8.014
50792,0xC668,0xE158,0.008017,8.017
50793,0xC669,0xE159,0.007975,7.975
50794,0xC66A,0xE159,0.008011,8.011
50795,0xC66B,0xE15A,0.007856,7.856
50796,0xC66C,0xE15B,0.008265,8.265
50797,0xC66D,0xE15B,0.007622,7.622
50798,0xC66E,0xE15C,0.007137,7.137
50799,0xC66F,0xE15C,0.007977,7.977
50800,0xC670,0xE15D,0.008081,8.081
50801,0xC671,0xE15D,0.007944,7.944
50802,0xC672,0xE15E,0.008013,8.013
50803,0xC673,0xE15F,0.007749,7.749
50804,0xC674,0xE15F,0.007087,7.087
50805,0xC675,0xE160,0.007951,7.951
50806,0xC676,0xE160,0.007172,7.172
50807,0xC677,0xE161,0.008003,8.003
50808,0xC678,0xE161,0.008002,8.002
